TARGET_CLM_FLAG,TARGET_CLM_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,NPOLICY,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
1,3392,0,27,3,9,10852,Yes,0,No,F,e_No_High School,Home Maker,59,Private,10830,6,1,SUV,no,0,0,No,1,1,Highly Urban/ Urban
0,,0,41,0,13,,No,0,Yes,M,c_Bachelors,Student,95,Commercial,23970,6,1,Panel Truck,yes,0,0,No,0,9,Highly Rural/ Rural
1,2009,0,24,1,10,9761,No,92374,Yes,F,c_Bachelors,Professional,66,Private,11320,10,2,Sports Car,yes,14584,2,Yes,10,0,Highly Urban/ Urban
0,,0,50,0,13,,No,167905,Yes,M,c_Bachelors,Manager,36,Commercial,11530,1,2,Pickup,yes,0,0,No,1,10,Highly Urban/ Urban
1,3646,0,60,0,13,55260,No,187662,Yes,F,d_High School,Professional,36,Private,16450,1,1,SUV,no,1064,2,No,2,3,Highly Urban/ Urban
0,,0,39,3,16,42535,No,189139,Yes,M,d_High School,Clerical,22,Commercial,19330,4,2,Van,yes,0,0,No,1,8,Highly Rural/ Rural
0,,0,40,0,12,74117,No,252030,Yes,F,b_Masters,,24,Commercial,28620,1,2,Van,no,5784,1,No,0,,Highly Urban/ Urban
1,5400,0,65,0,12,60349,No,247580,Yes,M,b_Masters,Lawyer,40,Private,14030,6,1,Sports Car,yes,0,0,Yes,1,10,Highly Urban/ Urban
1,2705,0,36,0,12,204373,No,,Yes,M,a_PhD,,20,Commercial,5100,6,3,Pickup,no,3423,3,No,0,20,Highly Urban/ Urban
0,,0,31,1,8,90392,No,284792,Yes,F,b_Masters,,42,Private,16910,1,1,SUV,no,0,0,No,0,12,Highly Urban/ Urban
0,,0,52,0,11,115713,No,327167,No,F,c_Bachelors,Professional,28,Private,21660,6,2,Sports Car,no,0,0,No,0,11,Highly Rural/ Rural
1,1668,0,31,4,0,0,Yes,0,No,F,c_Bachelors,Student,14,Commercial,4600,11,1,Sports Car,no,8136,1,No,6,14,Highly Urban/ Urban
0,,0,41,3,12,18124,No,95099,Yes,F,e_No_High School,Blue Collar,30,Private,7410,11,1,SUV,no,0,0,No,3,1,Highly Rural/ Rural
1,3180,0,59,0,,1249,No,116783,Yes,F,c_Bachelors,Home Maker,28,Private,1500,1,3,Sports Car,no,0,0,No,1,1,Highly Urban/ Urban
1,2933,0,53,0,13,117470,No,357727,Yes,F,b_Masters,Manager,50,Private,14580,1,1,Sports Car,no,47097,3,Yes,0,18,Highly Urban/ Urban
1,3246,2,37,3,12,40012,No,200016,Yes,F,d_High School,Professional,20,Private,9200,7,1,Minivan,no,3119,2,No,2,1,Highly Urban/ Urban
1,1379,1,45,2,13,111560,Yes,0,No,M,b_Masters,Manager,28,Commercial,6000,4,1,Pickup,yes,29150,2,Yes,4,8,Highly Urban/ Urban
0,,0,41,0,12,145260,No,,Yes,M,a_PhD,,12,Commercial,20130,21,1,Van,yes,4188,1,No,5,15,Highly Urban/ Urban
1,5095,0,45,0,,73326,No,256305,Yes,F,d_High School,Blue Collar,28,Commercial,14650,10,1,Minivan,no,12098,2,Yes,7,1,Highly Urban/ Urban
0,,0,53,0,13,186706,No,476703,Yes,F,b_Masters,Lawyer,43,Private,6800,1,2,SUV,no,0,0,Yes,0,13,Highly Urban/ Urban
0,,0,48,0,12,88392,No,237486,Yes,M,b_Masters,,24,Commercial,30630,4,1,Panel Truck,no,0,0,No,0,17,Highly Urban/ Urban
0,,0,53,0,9,103645,No,327281,Yes,M,a_PhD,,30,Commercial,17160,6,2,Van,yes,0,0,No,1,13,Highly Urban/ Urban
1,2193,1,40,2,12,4344,No,69014,Yes,F,e_No_High School,Home Maker,38,Private,22010,1,1,Pickup,no,3226,2,No,5,,Highly Urban/ Urban
1,2493,0,47,0,9,34362,No,0,No,M,d_High School,Blue Collar,28,Commercial,9640,6,1,Pickup,no,33018,2,Yes,7,7,Highly Urban/ Urban
0,,0,40,3,17,96169,No,281910,Yes,F,c_Bachelors,Manager,34,Private,17170,10,1,Minivan,no,0,0,No,2,8,Highly Urban/ Urban
0,,0,39,0,9,,No,118758,Yes,M,d_High School,Blue Collar,67,Commercial,1500,6,2,Minivan,yes,0,0,No,1,8,Highly Rural/ Rural
0,,0,41,2,0,0,Yes,54130,No,F,b_Masters,Home Maker,18,Private,32090,6,3,Minivan,no,0,0,No,0,17,Highly Rural/ Rural
0,,0,48,0,10,70210,No,250072,Yes,M,d_High School,Manager,38,Commercial,11450,6,1,Pickup,no,0,0,No,0,8,Highly Urban/ Urban
1,2517,3,45,3,14,3532,No,71734,Yes,F,d_High School,Home Maker,35,Private,6350,1,1,SUV,no,11564,2,No,2,6,Highly Urban/ Urban
0,,1,37,1,9,65402,No,202381,Yes,F,d_High School,Blue Collar,62,Private,11740,1,1,Sports Car,no,0,0,No,0,7,Highly Rural/ Rural
0,,0,41,0,,74187,No,0,No,M,c_Bachelors,Professional,43,Private,16360,1,1,Van,yes,0,0,No,1,10,Highly Urban/ Urban
0,,0,50,0,8,40552,No,,Yes,M,d_High School,Blue Collar,5,Commercial,5560,4,2,Minivan,no,0,0,No,0,,Highly Urban/ Urban
1,2934,0,35,3,12,20986,Yes,0,No,F,d_High School,Blue Collar,37,Commercial,7100,11,1,Minivan,no,0,0,No,2,,Highly Urban/ Urban
0,,0,39,2,13,17015,No,113792,Yes,M,e_No_High School,Clerical,57,Commercial,11330,6,1,Pickup,no,0,0,No,0,5,Highly Rural/ Rural
0,,0,34,4,16,37543,No,180907,Yes,F,d_High School,Clerical,35,Private,19020,13,2,SUV,no,0,0,Yes,0,7,Highly Urban/ Urban
0,,0,46,0,14,39075,No,170744,Yes,F,b_Masters,Lawyer,8,Private,26000,1,4,Minivan,no,0,0,No,3,18,Highly Urban/ Urban
0,,0,52,0,,51669,No,234454,Yes,M,c_Bachelors,Professional,35,Private,15780,13,2,Minivan,yes,0,0,No,2,7,Highly Urban/ Urban
1,3643,0,49,0,13,51677,No,0,No,M,d_High School,Blue Collar,32,Commercial,19390,6,1,Van,yes,0,0,No,2,1,Highly Urban/ Urban
0,,0,27,3,0,0,Yes,0,No,F,d_High School,Student,13,Commercial,22200,6,2,Pickup,no,0,0,No,0,1,Highly Urban/ Urban
0,,0,50,0,3,87719,No,0,No,M,c_Bachelors,Blue Collar,20,Commercial,15360,4,3,Minivan,no,0,0,No,0,,Highly Urban/ Urban
0,,0,35,2,9,33522,Yes,0,No,M,d_High School,Clerical,47,Private,1500,9,1,Minivan,yes,0,0,No,0,9,Highly Rural/ Rural
0,,0,50,0,0,0,No,0,No,F,d_High School,Student,47,Commercial,7580,1,4,Sports Car,no,0,0,No,0,1,Highly Rural/ Rural
0,,0,47,0,,126384,No,370023,Yes,F,b_Masters,Lawyer,9,Private,6200,4,1,SUV,no,0,0,No,0,20,Highly Rural/ Rural
0,,0,42,2,13,63030,No,217602,Yes,F,e_No_High School,Clerical,78,Commercial,38870,1,2,Panel Truck,no,0,0,No,0,7,Highly Rural/ Rural
0,,0,40,0,9,64032,No,0,No,M,b_Masters,Lawyer,43,Private,20360,10,5,Minivan,yes,0,0,No,0,,Highly Urban/ Urban
0,,0,51,0,12,50375,No,,Yes,M,d_High School,Blue Collar,37,Commercial,10790,1,2,Pickup,no,0,0,No,0,1,Highly Urban/ Urban
1,4041,0,55,0,14,37523,No,165342,Yes,F,e_No_High School,Blue Collar,28,Private,10750,1,1,SUV,no,0,0,No,0,,Highly Urban/ Urban
0,,0,34,2,12,55229,No,202455,Yes,F,c_Bachelors,Blue Collar,56,Commercial,8390,10,2,SUV,no,0,0,No,0,6,Highly Urban/ Urban
1,3794,0,59,0,14,71197,No,0,No,F,d_High School,Blue Collar,37,Commercial,14520,15,5,Minivan,no,0,0,No,0,6,Highly Urban/ Urban
0,,0,43,2,16,50308,No,187532,Yes,M,c_Bachelors,Clerical,21,Private,13380,11,1,Minivan,yes,0,0,No,0,9,Highly Urban/ Urban
1,39672,0,37,2,12,46661,Yes,164362,No,F,d_High School,Blue Collar,26,Commercial,15120,3,1,SUV,no,2977,3,No,8,1,Highly Urban/ Urban
0,,1,36,3,11,20921,No,124116,Yes,M,d_High School,Clerical,71,Private,25280,11,3,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
0,,0,34,1,15,109200,No,306724,Yes,M,b_Masters,Lawyer,26,Private,17840,1,3,Van,yes,0,0,No,0,1,Highly Urban/ Urban
0,,0,41,0,11,84766,No,272923,Yes,M,b_Masters,,29,Commercial,30840,1,3,Panel Truck,yes,3487,2,No,7,18,Highly Rural/ Rural
1,7746,0,45,0,0,0,No,98716,Yes,F,d_High School,Student,34,Private,6000,4,1,SUV,no,29651,2,Yes,8,7,Highly Urban/ Urban
0,,0,46,0,5,95640,No,282509,No,M,c_Bachelors,Blue Collar,5,Commercial,24860,6,1,Panel Truck,yes,3777,1,No,5,13,Highly Urban/ Urban
0,,1,55,2,15,127075,Yes,0,No,M,a_PhD,Doctor,41,Private,19450,1,3,Minivan,no,7744,2,No,4,13,Highly Urban/ Urban
0,,0,55,0,17,74027,No,292979,Yes,F,b_Masters,Lawyer,17,Private,9740,4,1,SUV,no,0,0,No,0,11,Highly Urban/ Urban
0,,0,52,0,6,168168,No,0,No,M,b_Masters,Lawyer,22,Private,6700,10,1,Minivan,yes,0,0,No,0,15,Highly Urban/ Urban
1,3398,0,59,0,9,51425,No,189235,Yes,F,d_High School,Blue Collar,19,Commercial,12540,1,1,SUV,no,0,0,No,3,1,Highly Urban/ Urban
1,2829,0,36,0,11,907,No,0,Yes,M,e_No_High School,Student,43,Private,8160,1,1,Pickup,no,5386,1,No,4,5,Highly Urban/ Urban
0,,0,56,0,10,106343,No,326073,Yes,F,c_Bachelors,Manager,19,Private,7100,3,1,Sports Car,no,0,0,No,1,11,Highly Urban/ Urban
0,,0,46,0,14,64800,No,221460,Yes,M,c_Bachelors,Professional,26,Private,12580,6,1,Minivan,no,0,0,No,2,11,Highly Urban/ Urban
0,,0,57,0,15,121505,No,333405,Yes,M,c_Bachelors,Professional,27,Private,14720,4,1,Minivan,no,0,0,No,0,5,Highly Urban/ Urban
0,,0,46,0,13,66030,No,211063,Yes,M,c_Bachelors,Blue Collar,35,Commercial,20110,1,2,Van,no,0,0,No,4,,Highly Urban/ Urban
0,,0,43,0,12,89290,No,170818,Yes,F,b_Masters,,34,Commercial,38810,4,1,Van,no,0,0,No,0,10,Highly Urban/ Urban
1,2967,0,45,0,11,52966,No,0,No,M,d_High School,Professional,16,Commercial,11300,6,1,Pickup,yes,16239,2,Yes,5,1,Highly Urban/ Urban
1,4666,0,38,1,10,38819,Yes,128779,No,F,c_Bachelors,Professional,49,Private,5680,6,3,SUV,no,0,0,Yes,7,8,Highly Urban/ Urban
0,,0,51,0,13,94587,No,258739,No,F,c_Bachelors,Home Maker,18,Private,10370,7,1,SUV,no,0,0,Yes,2,7,Highly Urban/ Urban
0,,0,32,2,14,,No,219966,Yes,M,d_High School,Clerical,43,Commercial,19680,10,1,Van,no,0,0,No,1,9,Highly Rural/ Rural
0,,0,46,0,14,84614,No,285181,Yes,M,b_Masters,,37,Commercial,38420,8,2,Panel Truck,yes,0,0,Yes,0,,Highly Urban/ Urban
0,,0,46,0,14,50759,No,0,No,F,c_Bachelors,Manager,30,Private,11180,1,1,SUV,no,0,0,No,0,3,Highly Urban/ Urban
1,810,1,36,2,11,33274,Yes,0,No,F,d_High School,Blue Collar,46,Commercial,16780,6,1,Minivan,no,3997,3,Yes,7,1,Highly Urban/ Urban
1,2643,1,63,1,11,54297,No,231033,Yes,M,c_Bachelors,Professional,36,Private,12150,4,1,Sports Car,yes,0,0,No,0,12,Highly Urban/ Urban
0,,0,54,0,6,52182,No,177163,Yes,F,e_No_High School,Blue Collar,38,Commercial,28890,4,1,Pickup,no,0,0,No,0,1,Highly Rural/ Rural
1,1479,0,57,0,13,43482,No,0,No,F,c_Bachelors,Professional,61,Private,11550,9,3,SUV,no,0,0,No,5,14,Highly Urban/ Urban
1,6932,2,42,2,8,57379,Yes,0,No,F,d_High School,Blue Collar,37,Commercial,20040,1,2,Sports Car,no,0,0,Yes,2,1,Highly Urban/ Urban
1,7123,0,36,0,7,19341,No,118468,No,M,e_No_High School,Blue Collar,36,Commercial,7030,11,1,Pickup,no,0,0,No,1,1,Highly Urban/ Urban
0,,0,41,0,9,37196,No,,No,M,c_Bachelors,Clerical,34,Private,14420,7,1,Minivan,yes,7869,4,No,3,11,Highly Urban/ Urban
0,,2,41,3,10,39320,Yes,0,No,M,d_High School,Professional,34,Commercial,22670,1,1,Panel Truck,no,0,0,No,0,1,Highly Urban/ Urban
0,,0,43,2,14,17026,No,146136,Yes,M,e_No_High School,Clerical,27,Commercial,7500,1,2,Pickup,no,7888,2,No,0,5,Highly Urban/ Urban
0,,0,57,0,9,177380,No,422429,Yes,M,a_PhD,Manager,31,Commercial,19590,4,1,Van,yes,0,0,No,1,12,Highly Urban/ Urban
0,,0,50,0,13,,No,130264,Yes,M,c_Bachelors,Manager,46,Private,18460,7,2,Minivan,yes,1226,1,No,0,6,Highly Urban/ Urban
0,,0,52,0,13,223020,No,0,No,F,a_PhD,Doctor,21,Private,35830,1,2,Van,no,0,0,No,0,10,Highly Urban/ Urban
0,,0,35,0,12,101956,No,284104,Yes,F,c_Bachelors,Blue Collar,45,Commercial,28160,10,3,Minivan,no,0,0,No,0,1,Highly Urban/ Urban
0,,0,63,0,9,87516,No,289088,Yes,M,b_Masters,Professional,37,Commercial,25540,6,2,Pickup,yes,720,2,No,0,14,Highly Urban/ Urban
0,,0,40,1,14,62502,No,201110,Yes,M,c_Bachelors,Professional,31,Commercial,23590,1,1,Panel Truck,yes,0,0,No,0,11,Highly Rural/ Rural
0,,0,51,0,16,24119,No,123904,Yes,M,d_High School,Blue Collar,49,Commercial,14760,3,2,Minivan,yes,935,3,No,3,10,Highly Urban/ Urban
0,,0,52,0,11,87751,No,236742,Yes,F,b_Masters,Manager,19,Private,18760,4,2,Minivan,no,0,0,No,2,17,Highly Urban/ Urban
0,,0,40,0,13,58231,No,209820,Yes,M,c_Bachelors,Manager,20,Commercial,11310,10,3,Pickup,yes,0,0,No,0,13,Highly Urban/ Urban
0,,0,49,0,15,7077,No,0,Yes,F,d_High School,Student,35,Private,9700,17,1,Sports Car,no,0,0,No,0,11,Highly Urban/ Urban
0,,0,44,0,0,0,No,0,No,M,c_Bachelors,Student,17,Commercial,9620,1,1,Pickup,yes,0,0,Yes,2,7,Highly Rural/ Rural
0,,0,50,0,15,65389,No,249847,Yes,M,d_High School,Blue Collar,35,Private,12440,7,2,Minivan,no,5863,1,No,5,1,Highly Rural/ Rural
0,,0,47,0,13,166359,No,386052,Yes,F,a_PhD,Doctor,41,Private,38550,1,3,Van,no,0,0,No,0,17,Highly Urban/ Urban
1,9187,0,52,0,11,137357,No,327227,No,F,b_Masters,Lawyer,11,Private,19960,4,3,Pickup,no,8306,3,No,0,18,Highly Urban/ Urban
1,5201,0,56,0,9,36635,No,132567,Yes,F,d_High School,Clerical,16,Private,5160,6,2,SUV,no,24822,3,Yes,4,11,Highly Urban/ Urban
0,,0,40,0,11,105664,No,296326,Yes,F,a_PhD,Doctor,21,Private,16070,3,1,Minivan,no,0,0,No,0,11,Highly Urban/ Urban
0,,0,45,1,12,190010,No,464792,Yes,M,b_Masters,,28,Commercial,28010,1,1,Panel Truck,yes,8334,1,No,1,15,Highly Urban/ Urban
0,,0,37,3,9,14818,Yes,137447,No,M,e_No_High School,Clerical,34,Commercial,16710,4,1,Van,yes,0,0,Yes,0,1,Highly Rural/ Rural
0,,0,52,0,11,53235,No,197017,Yes,F,d_High School,Clerical,64,Private,19400,6,1,Minivan,no,0,0,No,0,9,Highly Rural/ Rural
0,,0,52,0,15,85288,No,218202,Yes,M,c_Bachelors,Manager,31,Private,17480,1,2,Van,no,0,0,No,0,1,Highly Urban/ Urban
1,3096,0,30,3,0,0,Yes,0,No,F,e_No_High School,Home Maker,49,Private,6130,9,2,SUV,no,0,0,No,0,1,Highly Rural/ Rural
0,,0,50,0,10,60395,No,194332,Yes,M,d_High School,Blue Collar,41,Commercial,32720,13,1,Panel Truck,yes,4896,1,No,2,5,Highly Urban/ Urban
0,,0,27,1,9,26096,Yes,150000,No,M,d_High School,Clerical,17,Private,9980,1,1,Minivan,no,5425,1,No,0,1,Highly Urban/ Urban
1,2389,0,53,0,13,40383,No,203659,No,M,b_Masters,Lawyer,27,Private,10490,1,2,Pickup,no,8424,1,No,5,11,Highly Urban/ Urban
0,,0,40,0,14,107499,No,281873,Yes,M,c_Bachelors,Manager,19,Commercial,17470,9,3,Van,yes,0,0,No,2,7,Highly Urban/ Urban
0,,0,53,0,13,24992,No,145079,Yes,M,c_Bachelors,Professional,38,Private,5400,1,2,Pickup,no,0,0,No,0,6,Highly Urban/ Urban
0,,0,49,0,13,,No,373031,Yes,F,a_PhD,Doctor,26,Private,7430,6,1,SUV,no,0,0,Yes,0,16,Highly Urban/ Urban
0,,0,50,0,14,5041,No,85437,No,F,b_Masters,Home Maker,5,Commercial,13620,10,1,Pickup,no,0,0,No,0,15,Highly Urban/ Urban
0,,0,45,0,11,54013,No,0,No,F,a_PhD,Manager,30,Private,21450,4,2,Minivan,no,0,0,No,2,10,Highly Urban/ Urban
0,,0,51,0,15,109836,No,322934,Yes,F,c_Bachelors,Professional,42,Commercial,1500,4,2,Sports Car,no,42214,1,Yes,1,6,Highly Urban/ Urban
0,,0,58,0,14,56383,No,248930,Yes,F,c_Bachelors,Professional,31,Private,16140,9,2,Minivan,no,0,0,No,0,,Highly Urban/ Urban
1,1834,0,37,0,11,93766,No,0,No,M,c_Bachelors,Professional,17,Commercial,7060,6,1,Pickup,yes,1757,2,No,6,6,Highly Urban/ Urban
1,4538,0,33,2,10,93258,No,291200,Yes,M,c_Bachelors,Professional,66,Commercial,20120,9,2,Van,no,5480,4,No,1,7,Highly Urban/ Urban
1,2462,1,48,1,14,12981,Yes,142714,No,F,b_Masters,Lawyer,40,Private,7600,4,1,Sports Car,no,11681,2,No,5,14,Highly Urban/ Urban
1,31532,0,31,4,14,48317,No,133939,Yes,F,d_High School,Clerical,41,Private,26130,7,3,SUV,no,0,0,No,0,1,Highly Urban/ Urban
0,,0,54,0,14,35638,No,188539,Yes,F,a_PhD,Doctor,34,Private,10460,6,3,SUV,no,0,0,No,0,10,Highly Urban/ Urban
0,,0,33,3,14,112762,No,274953,Yes,F,d_High School,Clerical,29,Private,33490,12,2,Sports Car,no,7239,1,No,1,8,Highly Urban/ Urban
1,338,0,51,0,12,146881,No,396556,Yes,M,a_PhD,Manager,70,Commercial,19920,1,2,Van,no,0,0,No,0,11,Highly Urban/ Urban
1,2156,0,38,0,,45734,No,222653,Yes,M,d_High School,Professional,5,Commercial,9870,1,2,Pickup,no,3296,1,No,3,1,Highly Urban/ Urban
1,1589,0,37,0,12,11303,No,0,No,M,e_No_High School,Clerical,40,Private,6330,4,1,Pickup,no,37871,1,Yes,0,,Highly Urban/ Urban
0,,0,42,0,7,2763,No,0,Yes,M,d_High School,Student,44,Commercial,7230,4,1,Pickup,no,0,0,No,0,9,Highly Rural/ Rural
0,,0,46,0,,34724,No,148351,No,M,d_High School,Clerical,25,Private,12780,10,4,Minivan,no,8340,1,No,1,9,Highly Urban/ Urban
0,,0,47,0,12,61880,No,191991,Yes,M,c_Bachelors,Professional,30,Private,17570,1,1,Van,no,0,0,No,0,11,Highly Urban/ Urban
1,39687,0,37,0,11,23338,No,152954,Yes,F,e_No_High School,Blue Collar,24,Private,7530,7,1,Sports Car,no,6566,2,No,0,5,Highly Urban/ Urban
0,,0,47,0,14,40044,No,180968,Yes,F,c_Bachelors,Manager,17,Private,13710,13,1,SUV,no,35275,3,No,1,1,Highly Urban/ Urban
0,,0,33,3,,83156,No,255687,Yes,M,c_Bachelors,Professional,10,Private,21830,13,1,Van,yes,0,0,No,0,6,Highly Urban/ Urban
0,,0,45,2,13,170576,No,,Yes,M,b_Masters,Professional,42,Commercial,30030,8,1,Panel Truck,no,7097,1,Yes,4,,Highly Urban/ Urban
0,,0,42,0,0,0,No,87178,Yes,M,d_High School,Student,113,Commercial,7820,10,3,Pickup,no,0,0,No,0,10,Highly Rural/ Rural
0,,0,39,1,13,93925,Yes,0,No,F,b_Masters,Lawyer,37,Private,27310,4,1,Minivan,no,0,0,No,0,16,Highly Urban/ Urban
0,,0,50,0,13,15545,No,139781,Yes,M,a_PhD,,15,Commercial,8050,6,3,Pickup,yes,6952,2,No,4,15,Highly Urban/ Urban
0,,0,55,0,15,86516,No,311279,Yes,M,c_Bachelors,Professional,52,Private,17070,6,2,Van,yes,31798,2,No,4,1,Highly Urban/ Urban
0,,0,51,0,10,52391,No,0,No,F,c_Bachelors,Professional,46,Private,6740,6,1,Sports Car,no,0,0,No,1,12,Highly Urban/ Urban
0,,0,34,1,13,69318,No,238256,Yes,F,c_Bachelors,Blue Collar,36,Private,17700,11,1,SUV,no,0,0,No,0,5,Highly Urban/ Urban
0,,0,25,3,12,78062,Yes,0,No,F,d_High School,Professional,5,Private,20640,6,4,Minivan,no,0,0,No,0,12,Highly Urban/ Urban
0,,0,40,2,0,0,No,96384,Yes,F,d_High School,Home Maker,58,Private,5500,7,1,SUV,no,0,0,No,0,1,Highly Rural/ Rural
0,,0,45,2,0,0,No,115797,Yes,M,e_No_High School,Student,21,Private,6880,1,9,Pickup,yes,0,0,No,0,7,Highly Urban/ Urban
1,3840,0,35,0,10,71379,No,0,No,M,c_Bachelors,Blue Collar,34,Commercial,22010,10,1,Van,yes,31039,2,Yes,3,9,Highly Urban/ Urban
0,,2,64,3,,83585,No,252164,Yes,F,a_PhD,Manager,39,Private,14040,4,1,SUV,no,925,1,No,4,16,Highly Urban/ Urban
1,2986,0,53,0,0,0,No,74945,Yes,F,d_High School,Home Maker,56,Private,1500,4,4,SUV,no,0,0,No,0,1,Highly Urban/ Urban
0,,0,44,1,16,89888,Yes,302923,No,M,c_Bachelors,Professional,13,Commercial,24420,10,2,Panel Truck,yes,0,0,No,0,8,Highly Urban/ Urban
0,,0,55,0,13,149854,No,0,No,M,a_PhD,Manager,23,Private,10250,6,2,Minivan,no,0,0,No,0,13,Highly Urban/ Urban
1,1031,0,38,0,6,88981,No,252797,No,M,b_Masters,,19,Commercial,22450,7,2,Van,yes,4986,2,No,0,17,Highly Urban/ Urban
1,9470,1,40,2,0,0,Yes,0,No,F,e_No_High School,Home Maker,26,Private,21340,1,1,Minivan,no,0,0,No,1,1,Highly Urban/ Urban
0,,0,44,0,13,62093,No,202671,Yes,F,d_High School,Manager,9,Private,8620,9,1,SUV,no,0,0,No,2,1,Highly Urban/ Urban
0,,0,39,3,14,85127,No,264482,Yes,M,c_Bachelors,Professional,45,Commercial,23610,1,1,Panel Truck,no,0,0,No,0,1,Highly Rural/ Rural
0,,0,52,0,11,12363,No,,Yes,M,e_No_High School,Clerical,42,Private,2740,13,1,Minivan,no,0,0,Yes,0,1,Highly Urban/ Urban
0,,2,39,2,0,,No,99103,Yes,F,d_High School,Home Maker,46,Private,13840,6,3,SUV,no,0,0,No,0,1,Highly Rural/ Rural
0,,0,43,0,13,42768,No,183793,Yes,M,c_Bachelors,Manager,32,Private,10080,1,1,Minivan,yes,0,0,No,0,8,Highly Urban/ Urban
0,,0,48,0,10,,No,155212,Yes,M,b_Masters,,18,Commercial,30500,1,2,Panel Truck,yes,0,0,No,2,18,Highly Urban/ Urban
0,,0,47,0,12,64246,No,233450,Yes,M,c_Bachelors,Manager,34,Commercial,7200,1,2,Pickup,yes,10265,1,No,1,13,Highly Urban/ Urban
1,4347,0,39,2,12,35362,Yes,0,No,M,e_No_High School,Clerical,38,Commercial,8940,7,1,Pickup,no,2610,3,No,0,7,Highly Urban/ Urban
0,,0,57,2,16,71518,Yes,0,No,M,b_Masters,Manager,5,Private,14350,4,5,Minivan,no,0,0,No,0,13,Highly Urban/ Urban
1,2489,0,52,0,11,84438,No,0,No,F,b_Masters,Manager,65,Private,16940,1,1,Minivan,no,0,0,No,1,17,Highly Urban/ Urban
1,3321,0,40,3,16,92951,No,280562,Yes,M,d_High School,Blue Collar,25,Commercial,5500,13,1,Pickup,yes,0,0,No,0,10,Highly Urban/ Urban
0,,0,65,0,14,56513,No,189268,Yes,F,b_Masters,Lawyer,42,Private,15360,10,1,Sports Car,no,5229,1,No,4,25,Highly Urban/ Urban
0,,0,41,2,16,82224,No,294513,Yes,M,e_No_High School,Blue Collar,44,Private,16160,4,1,Minivan,no,3288,3,No,1,5,Highly Urban/ Urban
1,1022,0,26,2,14,10730,No,0,Yes,F,d_High School,Student,5,Private,16150,11,1,SUV,no,6135,2,No,7,6,Highly Urban/ Urban
0,,0,32,1,13,189093,Yes,0,No,M,a_PhD,,27,Commercial,33600,10,2,Panel Truck,yes,37394,1,No,0,7,Highly Urban/ Urban
0,,0,46,0,15,36026,No,190921,Yes,F,c_Bachelors,Professional,26,Private,9700,10,1,SUV,no,0,0,No,1,13,Highly Urban/ Urban
0,,0,48,0,10,39213,No,180671,Yes,M,d_High School,Blue Collar,18,Commercial,23340,13,2,Panel Truck,no,979,1,No,0,1,Highly Urban/ Urban
0,,0,46,0,13,61552,No,201807,Yes,M,c_Bachelors,Manager,40,Commercial,9290,6,1,Pickup,yes,6499,2,No,4,13,Highly Urban/ Urban
0,,0,43,0,8,67109,No,219801,Yes,F,d_High School,Blue Collar,38,Commercial,8530,10,2,SUV,no,0,0,No,0,1,Highly Urban/ Urban
0,,0,57,0,4,50397,No,0,No,M,a_PhD,Lawyer,29,Private,12950,4,1,Minivan,yes,0,0,No,1,12,Highly Urban/ Urban
0,,0,49,0,14,47796,No,201302,Yes,M,d_High School,Blue Collar,37,Commercial,15620,7,2,Minivan,yes,5150,2,No,1,1,Highly Urban/ Urban
0,,0,62,0,14,25482,No,170408,Yes,F,b_Masters,Lawyer,8,Private,7790,1,1,Sports Car,no,9348,4,No,0,13,Highly Urban/ Urban
1,2292,0,37,0,0,0,No,0,Yes,M,e_No_High School,Student,26,Commercial,5200,1,1,Pickup,yes,0,0,No,0,1,Highly Urban/ Urban
1,4814,2,56,2,17,28088,Yes,154530,No,M,c_Bachelors,Clerical,46,Private,9910,1,1,Minivan,yes,1157,1,No,3,1,Highly Urban/ Urban
0,,0,43,0,9,87597,No,244590,Yes,F,c_Bachelors,Professional,41,Private,12530,3,1,SUV,no,0,0,No,0,5,Highly Rural/ Rural
1,7324,0,49,0,14,4216,No,,Yes,M,c_Bachelors,Student,55,Commercial,17960,6,1,Minivan,yes,4466,1,No,1,17,Highly Urban/ Urban
0,,0,64,0,10,96238,No,290724,Yes,M,b_Masters,Lawyer,40,Private,13130,1,4,SUV,yes,0,0,No,2,1,Highly Urban/ Urban
1,2730,0,28,2,8,66783,No,227215,Yes,F,c_Bachelors,Blue Collar,5,Commercial,10980,10,1,SUV,no,8079,2,No,3,10,Highly Urban/ Urban
1,2051,0,30,1,10,69357,No,227852,Yes,F,d_High School,Blue Collar,33,Commercial,11440,4,1,Sports Car,no,0,0,No,0,8,Highly Urban/ Urban
0,,0,47,0,13,80431,No,243919,Yes,M,c_Bachelors,Clerical,22,Commercial,25630,1,1,Panel Truck,yes,0,0,No,0,13,Highly Rural/ Rural
0,,0,51,1,16,23640,No,,Yes,F,d_High School,Clerical,48,Private,8960,1,1,SUV,no,5372,2,No,0,1,Highly Urban/ Urban
0,,0,33,1,11,18196,No,0,Yes,F,d_High School,Student,26,Commercial,8510,1,2,Sports Car,no,0,0,No,0,8,Highly Urban/ Urban
