,TARGET_CLM_FLAG,TARGET_CLM_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,HOME_VAL,TRAVTIME,BLUEBOOK,TIF,NPOLICY,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE,y_EDU_4,y_EDU_3,y_EDU_2,y_EDU_1,z_PARENT1_Yes,z_MSTATUS_Yes,z_SEX_M,z_CAR_USE_Private,z_CAR_TYPE_Panel Truck,z_CAR_TYPE_Pickup,z_CAR_TYPE_SUV,z_CAR_TYPE_Sports Car,z_CAR_TYPE_Van,z_RED_CAR_yes,z_REVOKED_Yes,z_URBANICITY_Highly Urban/ Urban,z_IMP_JOB_Clerical,z_IMP_JOB_Doctor,z_IMP_JOB_Home Maker,z_IMP_JOB_Lawyer,z_IMP_JOB_MISSING,z_IMP_JOB_Manager,z_IMP_JOB_Professional,z_IMP_JOB_Student,M_AGE,IMP_AGE,M_YOJ,IMP_YOJ,M_INCOME,IMP_INCOME,M_HOME_VAL,IMP_HOME_VAL,M_CAR_AGE,IMP_CAR_AGE
9057,0,,0,42.0,0,10.0,177222.0,24,23760,1,2,0,0,3,13.0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,42.0,0,10.0,0,50484.0,0,177222.0,0,13.0
9058,0,,0,51.0,0,13.0,258282.0,36,14800,9,1,0,0,0,8.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0,13.0,0,81987.0,0,258282.0,0,8.0
9059,0,,0,28.0,1,11.0,227430.0,52,11300,11,3,0,0,0,10.0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28.0,0,11.0,0,70029.0,0,227430.0,0,10.0
9060,0,,0,32.0,3,0.0,0.0,55,2530,1,1,0,0,2,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,32.0,0,0.0,0,0.0,0,0.0,0,1.0
9061,0,,0,51.0,0,7.0,0.0,9,18500,4,1,5562,1,2,5.0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,51.0,0,7.0,0,53264.0,0,0.0,0,5.0
9062,0,,2,40.0,3,9.0,143208.0,19,11820,13,4,0,0,0,5.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.0,0,9.0,0,24359.0,0,143208.0,0,5.0
9063,1,5359.0,0,33.0,4,13.0,127565.0,21,24690,4,3,0,0,0,1.0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,33.0,0,13.0,0,29161.0,0,127565.0,0,1.0
9064,0,,0,51.0,0,14.0,309772.0,50,15740,13,1,0,0,2,9.0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,51.0,0,14.0,0,91428.0,0,309772.0,0,9.0
9065,1,2838.0,0,51.0,0,13.0,0.0,42,6650,4,1,33388,2,4,17.0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,51.0,0,13.0,0,51513.0,0,0.0,0,17.0
9066,0,,0,54.0,0,10.0,466984.0,39,19900,3,3,0,0,0,14.0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,54.0,0,10.0,0,171157.0,0,466984.0,0,14.0
9067,1,3427.0,0,39.0,0,9.0,0.0,44,5400,7,1,2897,2,1,18.0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,39.0,0,9.0,0,133060.0,0,0.0,0,18.0
9068,1,1546.0,0,47.0,0,13.0,380945.0,9,16580,6,2,0,0,0,16.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,0,13.0,0,113356.0,0,380945.0,0,16.0
9069,0,,0,49.0,0,12.0,0.0,19,19300,5,1,10846,2,5,9.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49.0,0,12.0,0,122433.0,0,0.0,0,9.0
9070,1,2506.0,1,43.0,2,11.0,,52,20270,3,3,3255,2,1,,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,43.0,0,11.0,0,76159.0,1,160661.0,1,8.0
9071,1,4460.0,0,60.0,0,16.0,114402.0,34,14560,1,1,25947,1,3,9.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,60.0,0,16.0,0,3103.0,0,114402.0,0,9.0
9072,0,,0,54.0,0,9.0,0.0,26,19570,6,1,48993,1,0,10.0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,54.0,0,9.0,0,276354.0,0,0.0,0,10.0
9073,1,2214.0,0,26.0,3,9.0,104323.0,37,7690,10,1,0,0,2,16.0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.0,0,9.0,0,33283.0,0,104323.0,0,16.0
9074,0,,0,41.0,0,10.0,224779.0,31,18690,13,1,0,0,0,5.0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,41.0,0,10.0,0,69292.0,0,224779.0,0,5.0
9075,1,2362.0,1,42.0,1,3.0,0.0,30,23900,4,3,1052,2,1,11.0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,42.0,0,3.0,0,69290.0,0,0.0,0,11.0
9076,0,,0,52.0,0,13.0,202835.0,23,21250,1,4,30910,2,1,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,52.0,0,13.0,0,43393.0,0,202835.0,0,1.0
9077,0,,0,47.0,0,11.0,233925.0,23,17410,4,1,0,0,1,8.0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,47.0,0,11.0,0,78953.0,0,233925.0,0,8.0
9078,0,,0,29.0,1,14.0,,28,12010,13,2,0,0,1,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29.0,0,14.0,0,15936.0,1,160661.0,0,1.0
9079,0,,0,48.0,0,14.0,211819.0,52,19160,10,2,4824,2,3,14.0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,48.0,0,14.0,0,78890.0,0,211819.0,0,14.0
9080,0,,1,43.0,2,5.0,0.0,38,1760,3,1,0,0,0,5.0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,43.0,0,5.0,0,2599.0,0,0.0,0,5.0
9081,0,,1,43.0,2,15.0,336613.0,48,18760,1,1,0,0,0,11.0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,43.0,0,15.0,1,71230.0,0,336613.0,0,11.0
9082,1,8702.0,0,54.0,0,0.0,0.0,28,25020,7,1,44429,3,7,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,54.0,0,0.0,0,0.0,0,0.0,0,7.0
9083,0,,0,29.0,1,13.0,0.0,45,16150,1,3,5618,1,8,9.0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,29.0,0,13.0,0,36708.0,0,0.0,0,9.0
9084,1,3344.0,0,47.0,0,,122332.0,57,9310,1,1,1348,2,4,7.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,47.0,1,11.0,0,3663.0,0,122332.0,0,7.0
9085,0,,0,47.0,0,11.0,142235.0,38,17460,4,2,7811,3,5,7.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,47.0,0,11.0,0,31392.0,0,142235.0,0,7.0
9086,0,,0,31.0,1,11.0,,23,22790,1,2,0,0,4,16.0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,31.0,0,11.0,0,64365.0,1,160661.0,0,16.0
9087,0,,0,32.0,1,9.0,0.0,7,9690,11,1,0,0,2,1.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,9.0,0,49920.0,0,0.0,0,1.0
9088,0,,2,41.0,4,8.0,0.0,53,12930,13,1,5513,2,0,1.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,41.0,0,8.0,0,6352.0,0,0.0,0,1.0
9089,0,,0,54.0,0,13.0,257342.0,46,18560,3,1,9514,4,0,13.0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,54.0,0,13.0,0,71579.0,0,257342.0,0,13.0
9090,0,,0,55.0,0,12.0,183867.0,28,27190,9,2,0,0,1,15.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,55.0,0,12.0,0,26597.0,0,183867.0,0,15.0
9091,0,,0,42.0,2,12.0,0.0,45,25940,4,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,12.0,0,73661.0,0,0.0,0,1.0
9092,1,8195.0,0,40.0,0,8.0,165464.0,65,8570,1,2,3068,3,4,9.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,40.0,0,8.0,0,20753.0,0,165464.0,0,9.0
9093,0,,0,58.0,0,12.0,251025.0,37,14630,1,2,0,0,0,1.0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,58.0,0,12.0,0,73283.0,0,251025.0,0,1.0
9094,0,,0,47.0,0,13.0,279722.0,50,16040,6,1,2526,3,0,7.0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,47.0,0,13.0,0,88078.0,0,279722.0,0,7.0
9095,1,7027.0,0,52.0,0,10.0,0.0,41,14860,3,1,0,0,4,1.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,52.0,0,10.0,0,32028.0,0,0.0,0,1.0
9096,0,,0,51.0,0,14.0,174100.0,45,22570,1,2,0,0,3,11.0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,51.0,0,14.0,0,28979.0,0,174100.0,0,11.0
9097,0,,0,48.0,0,11.0,163877.0,19,6300,4,1,0,0,2,9.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,48.0,0,11.0,0,36296.0,0,163877.0,0,9.0
9098,0,,0,31.0,2,,304014.0,41,27170,6,4,8303,3,5,12.0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.0,1,11.0,0,107482.0,0,304014.0,0,12.0
9099,0,,0,63.0,0,15.0,343410.0,10,16270,1,1,0,0,0,11.0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,63.0,0,15.0,0,121398.0,0,343410.0,0,11.0
9100,0,,0,37.0,0,14.0,141069.0,34,10370,6,1,663,2,0,9.0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,37.0,0,14.0,1,71230.0,0,141069.0,0,9.0
9101,0,,0,29.0,1,11.0,258898.0,32,13410,6,3,44735,2,4,9.0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,29.0,0,11.0,0,87621.0,0,258898.0,0,9.0
9102,0,,2,40.0,3,11.0,220790.0,19,8770,4,1,0,0,3,14.0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.0,0,11.0,0,52068.0,0,220790.0,0,14.0
9103,0,,0,41.0,0,11.0,270726.0,34,21300,10,2,0,0,1,5.0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,41.0,0,11.0,0,96880.0,0,270726.0,0,5.0
9104,1,7311.0,0,42.0,0,10.0,0.0,36,24890,14,1,1452,2,7,11.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,42.0,0,10.0,0,101636.0,0,0.0,0,11.0
9105,0,,0,44.0,0,11.0,132606.0,56,6100,10,2,0,0,2,1.0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,44.0,0,11.0,0,5011.0,0,132606.0,0,1.0
9106,0,,0,52.0,0,16.0,118811.0,43,12990,3,2,0,0,0,1.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,52.0,0,16.0,0,24575.0,0,118811.0,0,1.0
9107,1,3960.0,0,32.0,0,10.0,0.0,44,6380,1,1,7223,1,4,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32.0,0,10.0,0,16118.0,0,0.0,0,1.0
9108,0,,0,56.0,0,13.0,,37,28300,6,2,0,0,0,7.0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,56.0,0,13.0,0,134448.0,1,160661.0,0,7.0
9109,0,,0,45.0,0,9.0,206898.0,35,12730,6,2,1332,2,2,6.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.0,0,9.0,0,39089.0,0,206898.0,0,6.0
9110,1,3352.0,0,53.0,0,,0.0,48,6600,4,3,21606,1,1,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,53.0,1,11.0,0,28637.0,0,0.0,0,1.0
9111,0,,2,40.0,3,10.0,,47,14630,10,1,0,0,0,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.0,0,10.0,0,30179.0,1,160661.0,0,1.0
9112,0,,0,45.0,2,14.0,125307.0,30,23470,4,1,5162,1,0,1.0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,45.0,0,14.0,0,20094.0,0,125307.0,0,1.0
9113,0,,0,31.0,3,,234283.0,13,4600,10,3,0,0,0,8.0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,31.0,1,11.0,0,70309.0,0,234283.0,0,8.0
9114,0,,0,59.0,0,10.0,0.0,29,34470,1,6,0,0,0,20.0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.0,0,10.0,0,32857.0,0,0.0,0,20.0
9115,0,,0,42.0,0,12.0,261848.0,41,33490,11,2,0,0,0,19.0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,42.0,0,12.0,0,91845.0,0,261848.0,0,19.0
9116,0,,0,33.0,0,11.0,269268.0,51,13950,3,1,0,0,0,13.0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,33.0,0,11.0,0,91549.0,0,269268.0,0,13.0
9117,1,1433.0,0,39.0,0,5.0,148853.0,69,21990,7,2,2053,3,9,,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.0,0,5.0,0,26727.0,0,148853.0,1,8.0
9118,0,,0,49.0,0,9.0,,43,8670,10,3,0,0,2,,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,49.0,0,9.0,1,53694.0,1,160661.0,1,8.0
9119,0,,0,46.0,0,13.0,118739.0,51,18870,11,1,0,0,0,1.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46.0,0,13.0,0,19270.0,0,118739.0,0,1.0
9120,0,,0,49.0,0,9.0,184878.0,39,10030,4,1,0,0,2,7.0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,49.0,0,9.0,0,36306.0,0,184878.0,0,7.0
9121,0,,0,57.0,0,13.0,314698.0,5,8540,3,1,2272,2,6,18.0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,57.0,0,13.0,0,89127.0,0,314698.0,0,18.0
9122,0,,0,38.0,0,0.0,0.0,53,11530,4,4,0,0,0,11.0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,38.0,0,0.0,0,0.0,0,0.0,0,11.0
9123,0,,0,56.0,0,12.0,0.0,44,18120,10,1,9932,2,0,13.0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,56.0,0,12.0,0,48414.0,0,0.0,0,13.0
9124,0,,0,45.0,0,0.0,0.0,36,26500,10,2,0,0,2,8.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45.0,0,0.0,0,0.0,0,0.0,0,8.0
9125,0,,0,48.0,0,2.0,358876.0,9,22490,6,1,0,0,2,1.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,48.0,0,2.0,0,134333.0,0,358876.0,0,1.0
9126,1,5050.0,0,41.0,3,11.0,159061.0,35,9170,6,1,0,0,0,8.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,41.0,0,11.0,1,71230.0,0,159061.0,0,8.0
9127,0,,0,59.0,0,17.0,176811.0,21,14110,1,3,7245,2,1,6.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,59.0,0,17.0,1,30799.0,0,176811.0,0,6.0
9128,0,,0,42.0,0,12.0,0.0,20,9180,1,1,0,0,1,11.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42.0,0,12.0,0,34810.0,0,0.0,0,11.0
9129,0,,0,46.0,0,7.0,119058.0,58,19600,13,2,0,0,1,10.0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,46.0,0,7.0,0,8588.0,0,119058.0,0,10.0
9130,0,,0,44.0,0,13.0,0.0,36,12970,1,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44.0,0,13.0,0,24849.0,0,0.0,0,1.0
9131,0,,0,50.0,0,13.0,0.0,53,15710,10,2,3917,2,5,17.0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,50.0,0,13.0,0,111254.0,0,0.0,0,17.0
9132,0,,0,55.0,0,16.0,325876.0,10,24930,10,3,569,1,4,18.0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,55.0,0,16.0,0,97890.0,0,325876.0,0,18.0
9133,1,2703.0,0,38.0,0,9.0,0.0,53,5200,7,4,0,0,2,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,38.0,0,9.0,0,12216.0,0,0.0,0,1.0
9134,0,,0,53.0,0,2.0,0.0,49,2880,4,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,53.0,0,2.0,0,13753.0,0,0.0,1,8.0
9135,1,4771.0,0,66.0,0,7.0,267837.0,40,14910,13,2,3894,4,0,13.0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,66.0,0,7.0,0,78458.0,0,267837.0,0,13.0
9136,1,4298.0,0,52.0,0,10.0,0.0,38,6700,1,1,4824,3,0,11.0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,52.0,0,10.0,0,5.0,0,0.0,0,11.0
9137,0,,0,50.0,0,9.0,288973.0,19,16120,4,1,1092,1,4,9.0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,50.0,0,9.0,0,96243.0,0,288973.0,0,9.0
9138,0,,0,51.0,0,12.0,206070.0,34,6940,4,1,0,0,0,,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,51.0,0,12.0,0,51628.0,0,206070.0,1,8.0
9139,1,3428.0,0,42.0,0,8.0,309644.0,21,17470,6,1,16121,3,3,8.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,42.0,0,8.0,0,94591.0,0,309644.0,0,8.0
9140,0,,1,40.0,2,6.0,180764.0,65,16920,10,1,0,0,1,1.0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,40.0,0,6.0,0,54159.0,0,180764.0,0,1.0
9141,1,1432.0,0,43.0,0,12.0,,24,7270,1,1,0,0,1,19.0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,43.0,0,12.0,0,57712.0,1,160661.0,0,19.0
9142,0,,0,48.0,0,0.0,0.0,54,8750,4,2,1058,2,6,9.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48.0,0,0.0,0,0.0,0,0.0,0,9.0
9143,0,,0,55.0,0,13.0,0.0,16,13760,6,2,0,0,0,8.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,55.0,0,13.0,0,80505.0,0,0.0,0,8.0
9144,1,2637.0,0,47.0,0,13.0,183327.0,5,7620,1,3,5513,2,1,1.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47.0,0,13.0,0,50323.0,0,183327.0,0,1.0
9145,0,,0,57.0,0,13.0,298356.0,23,17200,1,3,6739,2,5,20.0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,57.0,0,13.0,0,99985.0,0,298356.0,0,20.0
9146,0,,0,43.0,0,13.0,184254.0,11,19760,1,1,6024,1,5,8.0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,43.0,0,13.0,0,43900.0,0,184254.0,0,8.0
9147,0,,0,44.0,1,13.0,168463.0,26,31770,6,1,0,0,4,1.0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,44.0,0,13.0,0,35475.0,0,168463.0,0,1.0
9148,0,,0,54.0,0,7.0,511661.0,17,35760,4,1,0,0,0,17.0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,54.0,0,7.0,0,221413.0,0,511661.0,0,17.0
9149,1,3183.0,0,41.0,2,13.0,159003.0,59,11010,1,1,3603,1,3,6.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,41.0,0,13.0,0,35256.0,0,159003.0,0,6.0
9150,1,2737.0,0,40.0,0,12.0,324844.0,20,5500,3,2,7756,2,4,20.0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,40.0,0,12.0,0,130381.0,0,324844.0,0,20.0
9151,0,,0,66.0,0,12.0,579056.0,22,30530,9,1,6617,3,0,15.0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,66.0,0,12.0,1,109953.0,0,579056.0,0,15.0
9152,0,,0,52.0,0,12.0,117060.0,30,13020,14,2,15089,3,5,6.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,52.0,0,12.0,0,30775.0,0,117060.0,0,6.0
9153,0,,0,39.0,3,7.0,183383.0,33,4040,6,2,0,0,0,5.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.0,0,7.0,0,34046.0,0,183383.0,0,5.0
9154,1,5399.0,0,52.0,0,13.0,213026.0,46,26630,4,1,11364,1,1,15.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,52.0,0,13.0,0,63301.0,0,213026.0,0,15.0
9155,1,3843.0,0,50.0,0,12.0,,25,9170,1,2,25089,2,1,6.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50.0,0,12.0,0,26748.0,1,160661.0,0,6.0
9156,1,3514.0,1,37.0,3,6.0,,37,22300,12,1,0,0,0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,37.0,0,6.0,0,29251.0,1,160661.0,0,5.0
9157,0,,0,33.0,0,5.0,,19,16930,10,3,0,0,0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,33.0,0,5.0,0,12067.0,1,160661.0,0,1.0
9158,1,3611.0,0,48.0,0,0.0,127576.0,30,6300,4,2,0,0,0,9.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,48.0,0,0.0,0,0.0,0,127576.0,0,9.0
9159,1,7680.0,0,34.0,0,,148049.0,40,21510,4,2,6025,3,2,10.0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,34.0,1,11.0,0,39752.0,0,148049.0,0,10.0
9160,0,,0,48.0,0,7.0,0.0,13,6200,10,2,0,0,2,9.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48.0,0,7.0,0,35398.0,0,0.0,0,9.0
9161,0,,0,57.0,0,8.0,0.0,27,18100,1,2,0,0,1,17.0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,57.0,0,8.0,0,66618.0,0,0.0,0,17.0
9162,0,,0,42.0,1,14.0,388141.0,27,30000,1,1,0,0,2,,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,42.0,0,14.0,0,151927.0,0,388141.0,1,8.0
9163,1,2988.0,0,28.0,1,0.0,0.0,27,15370,3,1,2747,1,4,6.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,28.0,0,0.0,0,0.0,0,0.0,0,6.0
9164,0,,0,47.0,0,14.0,,52,25940,6,3,0,0,4,19.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,47.0,0,14.0,0,107406.0,1,160661.0,0,19.0
9165,1,3429.0,0,32.0,3,14.0,128776.0,34,6890,1,2,36000,4,1,,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,32.0,0,14.0,1,53694.0,0,128776.0,1,8.0
9166,0,,0,41.0,1,12.0,0.0,22,9440,7,1,0,0,0,12.0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,41.0,0,12.0,0,38430.0,0,0.0,0,12.0
